Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,total_staff,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2016, 1st,3rd ,WIS,6,-7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,pass,PSU, Trace McSorley, Mike Gesicki ,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,WIS,,-7,other,OPP,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,WIS,10,-7,run,OPP,0,0, Bradrick Shaw ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,WIS,8,-7,pass,OPP, Bart Houston, Dare Ogunbowale ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,WIS,,-7,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,1,-7,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-7,run,OPP,0,0, Bradrick Shaw ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,3,-7,run,OPP,0,0, Bradrick Shaw ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,5,-7,pass,OPP, Bart Houston, Dare Ogunbowale ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-7,pass,OPP, Bart Houston, Austin Ramesh ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,10,-7,run,OPP,0,0, Dare Ogunbowale ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,8,-7,pass,OPP, Bart Houston, Jazz Peavy ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,WIS,8,-7,other,OPP,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,pass,PSU, Trace McSorley, Mike Gesicki ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,2,-14,pass,PSU, Trace McSorley, Saquon Barkley ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,run,PSU,0,0, Saquon Barkley ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,11,-14,pass,PSU, Trace McSorley, Saeed Blacknall ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,1,-14,run,PSU,0,0, TEAM ,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,pass,PSU, Trace McSorley, Chris Godwin ,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,run,PSU,0,0, Andre Robinson ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,6,-14,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,6,-14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,WIS,2,-14,pass,PSU, Trace McSorley, Saeed Blacknall ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-21,run,OPP,0,0, Corey Clement ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,9,-21,pass,OPP, Bart Houston, Eric Steffes ,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-21,run,OPP,0,0, Corey Clement ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-21,run,OPP,0,0, Dare Ogunbowale ,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,1,-21,run,OPP,0,0, Dare Ogunbowale ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,WIS,,-21,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-21,pass,PSU, Trace McSorley," DeAndre Thompkins, broken up by Vince Biegel ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,10,-21,run,PSU,0,0, Saquon Barkley ,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-21,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,10,-21,run,PSU,0,0, Saquon Barkley ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,2,-21,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,WIS,1,-21,other,PSU,,,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-21,run,OPP,0,0, Corey Clement ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,7,-21,pass,OPP, Bart Houston, Robert Wheelwright ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,7,-21,pass,OPP, Bart Houston," Jazz Peavy, broken up by Brandon Bell ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,WIS,7,-21,other,OPP,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,pass,PSU, Trace McSorley, Saeed Blacknall ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,WIS,,-14,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,9,-14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,2,-14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,pass,PSU, Trace McSorley, Irvin Charles ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,10,-14,pass,PSU, Trace McSorley, Irvin Charles ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,10,-14,pass,PSU, Trace McSorley, Saeed Blacknall ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,pass,PSU, Trace McSorley, Saeed Blacknall ,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,WIS,,-14,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,run,OPP,0,0, Jazz Peavy ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,WIS,5,-14,run,OPP,0,0, Dare Ogunbowale ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,WIS,,-14,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,WIS,4,-14,pass,OPP, Bart Houston, Kyle Penniston ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,WIS,10,-14,run,OPP,0,0, Dare Ogunbowale ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,WIS,,-14,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-14,pass,OPP, Bart Houston, Jazz Peavy ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,2,-14,run,OPP,0,0, Corey Clement ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-14,pass,OPP, Bart Houston, Troy Fumagalli ,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-14,run,OPP,0,0, Corey Clement ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,7,-14,run,OPP,0,0, Bradrick Shaw ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,WIS,3,-14,run,OPP,0,0, Bradrick Shaw ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,WIS,6,-14,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-7,pass,PSU, Trace McSorley, Saeed Blacknall ,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,WIS,,-7,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-7,run,OPP,0,0, Bradrick Shaw ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,3,-7,run,OPP,0,0, Bradrick Shaw ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-7,run,OPP,0,0, Bradrick Shaw ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,6,-7,run,OPP,0,0, Bart Houston ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,WIS,5,-7,other,OPP,,,,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,WIS,18,-7,other,OPP,0,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,0,run,PSU,0,0, Saquon Barkley ,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,0,pass,PSU, Trace McSorley, Chris Godwin ,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,0,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,9,0,pass,PSU, Trace McSorley, Mike Gesicki ,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,0,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,6,0,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS, Goal ,0,run,PSU,0,0, Trace McSorley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS, Goal ,0,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,WIS,,-3,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-3,run,OPP,0,0, Corey Clement ,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,1,-3,run,OPP,0,0, Corey Clement ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-3,pass,OPP, Bart Houston, Corey Clement ,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-3,run,OPP,0,0, Bradrick Shaw ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,7,-3,run,OPP,0,0, Bradrick Shaw ,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,-3,run,OPP,0,0, Corey Clement ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,WIS,8,-3,pass,OPP, Bart Houston, Troy Fumagalli ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,WIS,8,-3,pass,OPP, Bart Houston, Jazz Peavy ,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,WIS,3,-3,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,WIS,,4,other,PSU,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,WIS,10,4,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,WIS,,4,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,4,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,4,run,PSU,0,0, Saquon Barkley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,10,4,pass,PSU, Trace McSorley, Saquon Barkley ,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,WIS,,4,other,OPP,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,4,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,15,4,run,OPP,0,0, Corey Clement ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,3,4,run,OPP,0,0, Corey Clement ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,4,run,OPP,0,0, Bradrick Shaw ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,12,4,other,OPP,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,WIS,16,4,pass,OPP, Bart Houston, Dare Ogunbowale ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,WIS,14,4,other,OPP,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,6,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,WIS,6,7,other,PSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,PSU,0,0, Saquon Barkley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,8,7,pass,PSU, Trace McSorley, Saeed Blacknall ,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,PSU,0,0, Saquon Barkley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,8,7,other,PSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,PSU,0,0, Saquon Barkley ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,12,7,pass,PSU, Trace McSorley, Chris Godwin ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,WIS,4,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,WIS,1,7,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,WIS,,7,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,OPP,0,0, Bart Houston ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,8,7,pass,OPP, Bart Houston, Jazz Peavy ,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,OPP,0,0, Bradrick Shaw ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,11,7,pass,OPP, Bart Houston, Dare Ogunbowale ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,WIS,1,7,run,OPP,0,0, Dare Ogunbowale ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,pass,OPP, Bart Houston, Corey Clement ,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,pass,OPP, Bart Houston, Corey Clement ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,6,7,run,OPP,0,0, Bradrick Shaw ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,WIS,,7,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,WIS,1,7,run,OPP,0,0, Corey Clement ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,WIS,10,7,run,PSU,0,0, Saquon Barkley ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,WIS,,7,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,WIS,12,7,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,WIS,,7,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,WIS,11,7,run,PSU,0,0, Saquon Barkley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,WIS,,7,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,WIS,11,7,run,PSU,0,0, Trace McSorley ,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,WIS,,7,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,USC,,0,other,PSU,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,0,pass,PSU, Trace McSorley,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,0,pass,OPP, Sam Darnold, Deontay Burnett ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,10,0,run,OPP,0,0, Justin Davis ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC,8,0,pass,OPP, Sam Darnold, JuJu Smith-Schuster ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,USC,8,0,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,0,run,PSU,0,0, Saquon Barkley ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,0,run,PSU,0,0, Saquon Barkley ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,0,run,PSU,0,0, Saquon Barkley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,7,0,pass,PSU, Trace McSorley,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-7,run,OPP,0,0, Ronald Jones II ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,10,-7,pass,OPP, Sam Darnold, JuJu Smith-Schuster ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC,10,-7,pass,OPP, Sam Darnold, JuJu Smith-Schuster ,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-7,pass,OPP, Sam Darnold, Deontay Burnett ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,10,-7,pass,OPP,Sam Darnold, Deontay Burnett ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,USC,,-7,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-7,run,PSU,0,0, Trace McSorley ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,10,-7,pass,PSU, Trace McSorley, Chris Godwin ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC,10,-7,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,USC,10,-7,other,PSU,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-10,pass,OPP, Sam Darnold, JuJu Smith-Schuster ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,1,-10,run,OPP,0,0, Ronald Jones II ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-10,run,OPP,0,0, Ronald Jones II ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,10,-10,run,OPP,0,0, Sam Darnold ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC,4,-10,pass,OPP, Sam Darnold, Darreus Rogers ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-10,pass,OPP, Sam Darnold,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,10,-10,run,OPP,0,0, Ronald Jones II ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC,12,-10,pass,OPP, Sam Darnold, Justin Davis ,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-10,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC, Goal ,-10,run,OPP,0,0, Adoree' Jackson ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC, Goal ,-10,pass,OPP, Sam Darnold, Darreus Rogers ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC, Goal ,-10,pass,OPP, Sam Darnold, Darreus Rogers ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,USC, Goal ,-10,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,USC,,-10,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-10,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,6,-10,run,PSU,0,0, Saquon Barkley ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,USC,1,-10,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,USC,1,-10,other,PSU,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,USC,10,-13,run,OPP,0,0, Ronald Jones II ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,USC,3,-13,run,OPP,0,0, Ronald Jones II ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
